"","","Smp","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-07-13 06:56:39",78,11,128,100,391.425873907813,4.31035267065518,96,29.99763,-4.000002,50.40803,38.92237,0.02443178,30.00521,29.99783,2.017691,2.484242,0.5010321,41.23769,54.94588,-34.99998,1460.452,8217,50.06717,8.899571,86.57338,101.9489,-39.00001,1448.507,8456,0.1030532,0.05301801,169.2116,56.09822,399.9907,400.0023,0.37919,0.4773294,0.5398286,24.93508,11.77101,0,0.1665425,0.008633331,0,0.01322265,0.0002536269,0.0002645464,0.0004238231,1.350865E-05,0.001731446,0.001053639,0.0003043941,0.001815474,0.001905659,0.03274257,0.2577281,0.003638714,0.3491378,0,0.003901081,0.003943715,0.007560366,0.05104761,0.00118822,0.1216422,0,0.009208222,0.007174963,0.1047454,0.1520044,0.04191346,0.02229439,0.0001601032,2.575028E-05,0.0006455954,0.001402708,0.002359264,1,0,-80.22681,"NAN",1,0,960,0.3753137,154.0212,10.48978,16.39439,0,0,32.04091,31.77866,1,1,24.33416,9.617157
"2022-07-13 06:56:59",79,12,128,100,437.830467965596,4.80872425562188,96,30.0014,-4.000001,50.4074,38.92169,0.02443507,30.00397,29.99783,2.017666,2.48416,0.5007063,41.23912,54.9523,-34.99998,1460.451,8217,49.21179,8.773128,85.11169,100.5714,-38.99996,1448.518,8456,0.1015757,0.05598003,168.4798,109.6794,400.0354,400.0286,0.4009237,0.4715293,0.5396103,24.93543,11.7709,0,0.1923876,0.009373679,0,0.0131259,0.0002490225,0.0005554693,0.0007183049,1.256387E-05,0.001375147,0.0009908249,0.0002995139,0.001726422,0.001770026,0.03068644,0.2354275,0.003376158,0.3361984,0,0.004372845,0.005320575,0.008289159,0.0526567,0.001246809,0.1063566,0,0.006988398,0.008136041,0.1588597,0.581185,0.05188345,0.1335095,0.0003889551,0.0001551291,0.0006719499,0.001721488,0.002378183,1,0,-80.60408,"NAN",1,0,960,0.4104771,154.5948,10.48622,16.39443,0,0,32.0492,31.78034,1,1,24.33416,9.620774
"2022-07-13 06:57:19",80,13,128,100,399.068902901769,4.38630792653515,96,29.99959,-3.999986,50.40717,38.92145,0.02443453,29.99828,29.99772,2.01766,2.484756,0.5005502,41.24871,54.95078,-35.00006,1460.424,8217,50.05146,8.893764,86.55194,101.9483,-38.99998,1448.513,8456,0.110528,0.0594792,169.2139,54.28506,399.9265,399.9845,0.3762219,0.4776918,0.5397875,24.93495,11.77095,0,0.1610438,0.01003546,0,0.009921074,0.0002920579,0.0006382761,0.0007486555,1.194096E-05,0.001569909,0.001435066,0.0003503206,0.002426129,0.002428842,0.04462155,0.3269981,0.003462959,0.338353,0,0.006020012,0.005141678,0.009115377,0.05323688,0.001156869,0.1100964,0,0.008276975,0.007943061,0.3861989,1.170359,0.1073326,0.112714,0.0009268413,0.0001484628,0.000511676,0.001512324,0.002240755,1,0,-75.97092,"NAN",1,0,960,0.3881766,154.1059,10.48054,16.39484,0,0,32.05252,31.7807,1,1,24.33416,9.616898
"2022-07-13 06:57:39",81,20,128,100,2.41616,0.1296781,96,29.99906,-3.999991,50.40764,38.92199,0.02443279,30.00107,29.99874,2.017673,2.487094,0.5010478,41.27986,54.94841,-34.99899,1460.706,8217,57.79995,10.02516,99.82116,114.6439,-39.00018,1448.485,8456,0.106656,0.0606411,166.812,95.42063,400.0009,400.0838,0.3961039,0.4731202,0.5398548,24.93507,11.77108,0,0.5694611,0.008356674,0,0.01233985,0.0002647889,0.000612102,0.0008342918,1.243247E-05,0.001855602,0.0009577111,0.0003182266,0.002233045,0.002255141,0.04067751,0.335251,0.0070692,0.6890817,0,0.01317023,0.006602141,0.02107021,0.06349687,0.001193369,0.1233034,0,0.009221222,0.008024607,0.1868757,0.1138319,0.0223101,0.1347018,5.263729E-05,0.0001950228,0.0006397893,0.001603845,0.002353124,1,0,-75.98864,"NAN",1,0,960,0.3722049,154.0118,10.47483,16.39481,0,0,32.05496,31.7807,1,1,24.33431,9.617171
"2022-07-13 06:57:59",82,21,128,100,69.91159,0.8635019,96,29.99961,-4.000002,50.40775,38.92213,0.02443184,30.00467,30.00042,2.017663,2.485659,0.5009348,41.26245,54.94735,-35.00018,1460.401,8217,56.39037,9.820124,97.40652,112.3289,-39.00008,1448.484,8456,0.09512179,0.05750987,166.7848,105.2854,399.9997,400.0244,0.4003459,0.47172,0.5399382,24.93428,11.76974,0,0.08441742,0.006481188,0,0.01221245,0.0002639297,0.0005253728,0.0006660736,1.319341E-05,0.001793385,0.001153946,0.0003172732,0.001747684,0.001751145,0.03230095,0.2523772,0.004055174,0.3964851,0,0.00373472,0.004937008,0.007383578,0.05549629,0.0009680093,0.1115322,0,0.009080186,0.008495554,0.1888687,0.1118776,0.02046977,0.04834004,4.674667E-05,5.741894E-05,0.0006263024,0.001990631,0.002285583,1,0,-77.35325,"NAN",1,0,960,0.3966217,154.2185,10.46933,16.39492,0,0,32.05635,31.7807,1,1,24.33751,9.618534
"2022-07-13 06:58:19",83,23,128,100,315.8901,3.526387,96,29.99999,-4.00001,50.40796,38.92235,0.02443266,29.99868,29.99876,2.01765,2.484318,0.5006772,41.24153,54.9165,-35.00008,1460.368,8217,51.53653,9.109424,89.08971,104.3052,-39.00003,1448.502,8456,0.1050609,0.06341534,166.7983,141.2475,400.0007,400.0409,0.4117301,0.4684214,0.5400683,24.93364,11.76862,0,0.1524256,0.007602967,0,0.01103461,0.0002956447,0.0004868447,0.0005686045,1.235507E-05,0.001750457,0.0009690804,0.0003552429,0.001857355,0.00183966,0.03372702,0.2505409,0.003597229,0.3396247,0,0.00424762,0.004260215,0.007562597,0.05370475,0.001032136,0.094683,0,0.008408281,0.007815247,0.1955592,0.12278,0.01918437,0.129301,4.260046E-05,0.0001367911,0.0005659589,0.001779883,0.002251569,1,0,-81.71699,"NAN",1,0,960,0.3773858,154.3441,10.46473,16.39576,0,0,32.05635,31.7807,1,1,24.34892,9.61875
"2022-07-13 06:58:39",84,26,132,100,1012.188,11.00633,96,29.99998,-3.999981,50.40709,38.92131,0.02443304,29.99769,30.00077,2.017646,2.481352,0.5001072,41.1935,54.89756,-35.00014,1460.385,8217,39.91515,7.367171,69.16213,84.70538,-38.99998,1448.491,8456,0.1080994,0.05972321,165.4955,0.1205873,397.927,399.8692,0.2,0.4822303,0.5397183,24.93364,11.76886,0,0.7353337,0.02485871,0,0.01139446,0.0002596514,0.000592778,0.0007314095,1.324727E-05,0.002772546,0.001773654,0.0003118485,0.001734762,0.001687865,0.03284908,0.2479797,0.003218475,0.3153488,0,0.01026766,0.004421688,0.01888287,0.04862783,0.001221219,0.105618,0,0.01054967,0.009406174,0.08831767,0.008777212,0.08791111,0.4021765,0,0.0004171274,0.0005840347,0.001652946,0.002288979,1,0,-79.60438,"NAN",1,0,960,0.3995456,153.8744,10.45985,16.3959,0,0,32.05652,31.7807,1,1,24.36158,9.615963
"2022-07-13 06:58:59",85,2,128,100,292.1145,3.28184,96,30.00101,-3.999997,50.40765,38.922,0.02443513,29.98869,30.00064,2.017658,2.485157,0.5011018,41.2526,54.97655,-35.00004,1460.379,8217,51.98839,9.175628,89.86207,105.0573,-38.99996,1448.483,8456,0.13255,0.05884214,161.4268,55.77272,400.0216,399.9183,0.3788949,0.4947202,0.5402257,24.93429,11.77064,0,1.15677,0.01356065,0,0.01176354,0.0002767985,0.0005836075,0.000775483,1.159474E-05,0.002564493,0.001667194,0.0003326051,0.001542091,0.001574692,0.0276533,0.2187325,0.003349887,0.3174495,0,0.02207733,0.00556758,0.03789493,0.06285831,0.001085461,0.1015036,0,0.009180202,0.007690432,0.1351753,0.1273379,0.02188073,0.3100243,0.0001735176,0.0003394213,0.0006081398,0.001726392,0.002129004,1,0,-80.02389,"NAN",1,0,960,0.377701,154.1119,10.45592,16.3955,0,0,32.05652,31.7807,1,1,24.36339,9.616311
"2022-07-13 06:59:19",86,10,128,100,441.393798238852,4.86410486624075,96,29.99986,-3.999994,50.4072,38.92153,0.02443307,30.00231,30.00163,2.017639,2.484629,0.5008521,41.24578,54.98225,-34.99987,1460.422,8217,49.15264,8.764222,85.01099,100.4777,-38.99994,1448.48,8456,0.1082896,0.05412311,168.146,58.89879,400.0335,400.0493,0.380022,0.476952,0.5395311,24.93469,11.7712,0,0.2787351,0.009368735,0,0.01168096,0.0002812725,0.0004627033,0.0006393134,1.23581E-05,0.002030203,0.001372871,0.000337608,0.001652417,0.001637108,0.02963276,0.2490108,0.003693382,0.3784633,0,0.004934255,0.004539174,0.01020636,0.05371292,0.001105799,0.1133336,0,0.00922025,0.008601476,0.1277972,0.2933083,0.05012081,0.3330911,0.0002772603,0.0004364634,0.0006013556,0.001541001,0.002422598,1,0,-78.99799,"NAN",1,0,960,0.4069054,154.4066,10.4503,16.39658,0,0,32.05652,31.7807,1,1,24.36353,9.618573
"2022-07-13 06:59:39",87,11,128,100,398.678109265042,4.34710199819216,96,29.99975,-3.999999,50.40739,38.92169,0.02443301,29.99916,30.00248,2.017639,2.484032,0.5007056,41.236,54.94639,-34.99987,1460.391,8217,50.06425,8.897865,86.57153,101.9601,-39,1448.466,8456,0.1123381,0.0501385,169.2442,56.04653,399.9901,400.0015,0.3785771,0.4767538,0.5397846,24.93506,11.77083,0,0.2019818,0.009091457,0,0.01118737,0.0003062037,0.0003811427,0.000626431,1.3952E-05,0.002762713,0.001853663,0.0003673857,0.001684107,0.001647509,0.03086599,0.2353606,0.003690184,0.3529721,0,0.004097369,0.004362738,0.008510198,0.05597848,0.001172436,0.1136637,0,0.009947164,0.008878824,0.1088921,0.1648482,0.05280516,0.01835037,0.0001793015,2.718772E-05,0.0005736766,0.001743958,0.002229188,1,0,-76.47296,"NAN",1,0,960,0.3921967,154.4787,10.4449,16.39684,0,0,32.05652,31.7807,1,1,24.36353,9.61937
"2022-07-13 06:59:59",88,12,128,100,443.535990927631,4.86278127881648,96,30.00023,-4.00001,50.40785,38.92229,0.0244325,30.00201,30.00043,2.017652,2.48388,0.5007471,41.2319,54.92456,-35.00005,1460.365,8217,49.21488,8.777293,85.113,100.5606,-38.99996,1448.461,8456,0.1078553,0.05049349,168.5317,109.6905,400.036,400.0254,0.4003957,0.4710202,0.5398348,24.93493,11.77096,0,0.1895384,0.008146027,0,0.009470267,0.0002735027,0.0005381338,0.0006727102,1.343232E-05,0.00162796,0.0007094221,0.0003274769,0.001717637,0.001912549,0.03139702,0.2629744,0.003355118,0.3430533,0,0.004768001,0.004682999,0.008020845,0.05567691,0.001215053,0.1032874,0,0.009196623,0.007962002,0.1272124,0.5982162,0.05403179,0.1253426,0.0004162261,0.0001478296,0.0004870312,0.001988074,0.002173792,1,0,-78.91804,"NAN",1,0,960,0.4059317,154.5022,10.43934,16.39749,0,0,32.05652,31.7807,1,1,24.36353,9.620166
"2022-07-13 07:00:19",89,13,128,100,395.68738750024,4.31422955079193,96,29.99998,-4.000002,50.40777,38.92218,0.02443238,30.00021,29.99759,2.017651,2.483827,0.5009547,41.23203,54.98436,-34.99968,1460.419,8217,50.05199,8.897041,86.55147,101.9336,-39.00007,1448.441,8456,0.1078269,0.05907655,169.2341,54.21573,399.9229,399.9832,0.3756082,0.4771668,0.5399043,24.93197,11.77038,0,0.1825594,0.009618573,0,0.01084781,0.0002763188,0.0004479266,0.0005538067,1.275351E-05,0.001178762,0.002561333,0.0003317905,0.002566994,0.002501188,0.04680685,0.3336581,0.004042328,0.4139692,0,0.004746253,0.004136524,0.009434494,0.06104993,0.001279075,0.1037952,0,0.009245518,0.00967807,0.3722748,1.184083,0.1162669,0.1097156,0.0009671131,0.0001398003,0.0005572095,0.001602665,0.002202139,1,0,-80.25834,"NAN",1,0,960,0.3879516,154.4342,10.43647,16.39759,0,0,32.05652,31.7807,1,1,24.36353,9.618714
"2022-07-13 07:00:39",90,20,128,100,2.396531,0.130353,96,29.9989,-4,50.40785,38.92226,0.02443168,29.99515,30.00043,2.017636,2.486122,0.5011499,41.26867,54.96599,-35.00016,1460.341,8217,57.7995,10.02571,99.81992,114.6464,-39,1448.451,8456,0.1270111,0.05927182,166.843,95.45661,400.0026,400.0931,0.3955732,0.4725927,0.5400482,24.93218,11.77018,0,0.5553191,0.00993693,0,0.009531533,0.0002684486,0.0003745507,0.0005696306,1.296224E-05,0.002799429,0.001282663,0.0003225205,0.001866673,0.001744374,0.03393393,0.2474947,0.003606485,0.3376094,0,0.01401648,0.005447832,0.02289566,0.0574576,0.001207897,0.1183912,0,0.009756122,0.007765757,0.1882958,0.09562996,0.02028698,0.1338657,4.797197E-05,0.000208443,0.0004855093,0.001773503,0.002173769,1,0,-76.50623,"NAN",1,0,960,0.3828419,154.4081,10.43091,16.39742,0,0,32.05652,31.7807,1,1,24.36353,9.62002
"2022-07-13 07:00:59",91,21,128,100,68.8886,0.8509648,96,29.99957,-4.000002,50.40812,38.92262,0.02443478,30.00275,30.00448,2.017649,2.485704,0.5012878,41.25833,54.97206,-35.0001,1460.382,8217,56.41278,9.827392,97.44028,112.3586,-39.00005,1448.439,8456,0.1141854,0.04819252,166.8131,105.3292,400,400.0234,0.3998608,0.4712048,0.5400735,24.93241,11.76908,0,0.09279009,0.006397341,0,0.01173443,0.000260785,0.0005223874,0.0006880875,1.262656E-05,0.002023099,0.002390578,0.0003128603,0.001695704,0.001488661,0.03044701,0.2139399,0.003701834,0.3747665,0,0.005181834,0.00566013,0.007580083,0.05356679,0.001293688,0.1305932,0,0.009128241,0.009243168,0.1929489,0.1254338,0.02073779,0.04083,4.577903E-05,5.415047E-05,0.0006032792,0.001711347,0.002181502,1,0,-76.45702,"NAN",1,0,960,0.4115917,154.3049,10.42673,16.39808,0,0,32.05652,31.7807,1,1,24.36353,9.616681
"2022-07-13 07:01:19",92,23,128,100,311.7933,3.482391,96,29.99917,-3.99999,50.40773,38.9221,0.02443503,30.00196,30.00095,2.017658,2.484814,0.5008977,41.24815,54.96449,-34.99977,1460.383,8217,51.61084,9.11946,89.22268,104.453,-39.00011,1448.431,8456,0.1150823,0.05084759,166.8004,141.2687,400.0005,400.0779,0.411218,0.4679475,0.5401343,24.93302,11.76788,0,0.1524468,0.007889821,0,0.01108482,0.0002856839,0.0003913461,0.0006063521,1.347384E-05,0.002809426,0.001721254,0.0003428049,0.001914571,0.001779733,0.03343896,0.2492679,0.003956797,0.3924344,0,0.004987647,0.004341895,0.008604449,0.05303168,0.00130514,0.1188761,0,0.01003478,0.0087541,0.1914572,0.1339769,0.02049937,0.2373281,4.714861E-05,0.0002599123,0.0005760085,0.002032179,0.002356742,1,0,-75.9665,"NAN",1,0,960,0.3643463,154.2223,10.42417,16.3984,0,0,32.05652,31.78156,1,1,24.36353,9.617193
"2022-07-13 07:01:39",93,26,132,100,1000.616,10.88309,96,30.00011,-3.999999,50.40717,38.92145,0.02443465,30.00412,30.00265,2.017644,2.481344,0.500165,41.19102,54.90477,-35.00016,1460.393,8217,40.0832,7.393356,69.45165,85.00062,-38.99998,1448.446,8456,0.1046625,0.04565869,165.4997,0.1222841,397.9282,399.9042,0.2,0.4834503,0.5403847,24.93397,11.76851,0,0.7987902,0.02131785,0,0.01083394,0.0002859981,0.0003752043,0.0005978812,1.198461E-05,0.001254883,0.002210663,0.0003433376,0.001445,0.001547751,0.02594638,0.2205278,0.003512365,0.3442,0,0.01111899,0.003703456,0.01869591,0.04475483,0.001121454,0.1303968,0,0.009077503,0.009225524,0.0929383,0.01075622,0.08539989,0.439805,0,0.0005239703,0.00055395,0.00189304,0.002267262,1,0,-77.17282,"NAN",1,0,960,0.4009786,154.457,10.42178,16.39794,0,0,32.05652,31.78394,1,1,24.36353,9.620796
"2022-07-13 07:01:59",94,2,128,100,292.1029,3.280665,96,29.99964,-4.000006,50.40771,38.9221,0.02443614,30.00337,29.99925,2.017657,2.484906,0.5010391,41.2456,54.96678,-35.00047,1460.362,8217,51.98418,9.17472,89.86012,105.0649,-39.00001,1448.439,8456,0.098893,0.0505911,161.4567,55.74343,400.0207,399.9349,0.3784297,0.495371,0.5407547,24.93456,11.7704,0,1.152417,0.0144685,0,0.0119242,0.0002603012,0.0003767895,0.0005000829,1.195412E-05,0.001562651,0.001774456,0.0003123014,0.001457499,0.00166788,0.02600949,0.2405556,0.004037891,0.4173088,0,0.02087424,0.004786469,0.03780846,0.06466648,0.001122431,0.1208056,0,0.008421246,0.009480313,0.1516736,0.1222179,0.02243295,0.2995052,0.0001703445,0.0003511284,0.0006075026,0.002035797,0.00225946,1,0,-79.35556,"NAN",1,0,960,0.4094858,154.5203,10.4198,16.39812,0,0,32.05652,31.78959,1,1,24.36353,9.619668
"2022-07-13 07:02:19",95,10,128,100,447.028587035281,4.876398338191,96,29.99988,-4,50.40801,38.92241,0.02443282,30.00445,29.99985,2.017659,2.484571,0.5008714,41.23765,54.9497,-34.99994,1460.455,8217,49.15111,8.767673,85.00541,100.4642,-38.99994,1448.441,8456,0.09028303,0.05438902,168.1793,58.84171,400.0341,400.0478,0.3795698,0.4778779,0.5400813,24.93655,11.77082,0,0.2507831,0.009062907,0,0.01011534,0.0002849826,0.0004958863,0.0006780587,1.294524E-05,0.001903334,0.00251466,0.0003424099,0.001614753,0.001672017,0.02846331,0.2266065,0.00281835,0.2712387,0,0.005652861,0.004662857,0.009798083,0.05350876,0.001207064,0.1208897,0,0.008717317,0.009212386,0.117561,0.2919719,0.04645299,0.3301279,0.0003000807,0.0004374333,0.0005194051,0.002435525,0.002186577,1,0,-82.46611,"NAN",1,0,960,0.3713024,154.3638,10.41505,16.39762,0,0,32.05652,31.79694,1,1,24.36353,9.618811
"2022-07-13 07:02:39",96,11,128,100,392.669068587047,4.36289003689489,96,29.99962,-3.999995,50.40734,38.92163,0.02443244,29.99657,29.99981,2.017644,2.484128,0.500695,41.23343,54.94198,-35.00004,1460.425,8217,50.05861,8.895206,86.56779,101.9587,-38.99995,1448.438,8456,0.1040297,0.05610167,169.3029,56.00234,399.9925,399.9982,0.3781124,0.4776735,0.5402625,24.94037,11.77089,0,0.1418595,0.00659403,0,0.01142823,0.0002614872,0.0004796358,0.0006318194,1.227867E-05,0.004232504,0.0007378651,0.0003139968,0.001427337,0.001475496,0.02492094,0.2303115,0.003176658,0.3171566,0,0.004368746,0.004274932,0.007305739,0.04714092,0.00118768,0.1298869,0,0.01280359,0.007291187,0.09914677,0.153658,0.05098303,0.02057605,0.0001780388,2.128608E-05,0.0005857013,0.001823768,0.002329242,1,0,-76.91,"NAN",1,0,960,0.3890222,154.3555,10.40977,16.39742,0,0,32.05652,31.80914,1,1,24.36383,9.619674
"2022-07-13 07:02:59",97,12,128,100,441.628262551506,4.8055262568488,96,30.00024,-4.000004,50.40688,38.92107,0.02443393,30.00168,29.99859,2.017623,2.484215,0.5006838,41.23455,54.9524,-34.99989,1460.438,8217,49.2106,8.771646,85.11489,100.5702,-38.99998,1448.427,8456,0.09575271,0.05972137,168.5565,109.6125,400.037,400.0248,0.3998615,0.472006,0.5402311,24.94099,11.77087,0,0.1699092,0.00800476,0,0.01152232,0.0003301536,0.0006571386,0.0008697938,1.26729E-05,0.001015084,0.001737809,0.0003968182,0.001685124,0.001457675,0.02944003,0.2140211,0.00261486,0.2540992,0,0.005433052,0.005790959,0.007720804,0.04838534,0.001222864,0.1104108,0,0.008341912,0.008254781,0.1454165,0.5501699,0.05240688,0.1250648,0.0003923003,0.0001446706,0.0005921104,0.002083106,0.00213966,1,0,-78.6006,"NAN",1,0,960,0.4031139,154.517,10.40399,16.3976,0,0,32.05652,31.81177,1,1,24.36499,9.620943
"2022-07-13 07:03:19",98,13,128,100,396.13041282511,4.37517981444976,96,29.99994,-3.999988,50.4077,38.92205,0.02443462,30.00148,29.99656,2.017664,2.483677,0.5010259,41.22392,54.96251,-35.00005,1460.418,8217,50.04717,8.897594,86.54467,101.9334,-39,1448.402,8456,0.09421549,0.06901384,169.3148,54.16458,399.9206,399.9811,0.3750524,0.478074,0.5403893,24.94124,11.77117,0,0.161062,0.008516811,0,0.01114022,0.0003023926,0.0006137082,0.0007827563,1.31108E-05,0.002880737,0.0008551992,0.0003638204,0.001664857,0.001800454,0.02953473,0.2505102,0.002609165,0.251478,0,0.006118914,0.005822134,0.007850881,0.05255968,0.00106349,0.1037643,0,0.009889508,0.007431365,0.4005339,1.204668,0.1147919,0.108255,0.0009712517,0.0001336707,0.0005724788,0.001874769,0.002185112,1,0,-80.29127,"NAN",1,0,960,0.3866239,154.4772,10.39765,16.39763,0,0,32.05771,31.81301,1,1,24.36605,9.62052
"2022-07-13 07:03:39",99,20,128,100,2.368206,0.1296363,96,30.00079,-3.999994,50.40789,38.92234,0.02443462,29.99934,30.00131,2.017671,2.486063,0.5014452,41.26108,54.98502,-35.00008,1460.401,8217,57.79946,10.02913,99.81962,114.6513,-39.00005,1448.401,8456,0.1044678,0.06079565,166.8617,95.45256,400.0017,400.0839,0.3950804,0.4735685,0.5402936,24.94128,11.7708,0,0.5670362,0.008535933,0,0.01123599,0.0002995204,0.0004886468,0.0006777863,1.32322E-05,0.002020865,0.002074935,0.0003597701,0.001633839,0.001462259,0.02902441,0.2015263,0.002739066,0.2662317,0,0.0128246,0.005384284,0.02128344,0.04908884,0.001105535,0.1060403,0,0.007954939,0.008321246,0.1596502,0.1068611,0.02227123,0.1398589,5.318624E-05,0.0001900869,0.0005725119,0.001863698,0.002142721,1,0,-76.67225,"NAN",1,0,960,0.3821435,154.3021,10.39285,16.39826,0,0,32.05965,31.80916,1,1,24.36515,9.619516
"2022-07-13 07:03:59",100,21,128,100,68.24876,0.8443143,96,29.9992,-4.000001,50.40768,38.92205,0.02443285,30.00222,29.9986,2.017652,2.486132,0.5012162,41.26487,54.96184,-35.00005,1460.391,8217,56.42207,9.826623,97.46461,112.3933,-39.00007,1448.377,8456,0.09732099,0.06566698,166.824,105.2963,400.0024,400.0277,0.3993133,0.4721854,0.5404165,24.94229,11.76984,0,0.1019312,0.006387006,0,0.01181865,0.0002679969,0.0003935719,0.0004980684,1.226459E-05,0.001758793,0.001903048,0.0003218486,0.00161668,0.001531461,0.02872209,0.2258891,0.002993922,0.2886663,0,0.003566333,0.004126617,0.007420775,0.05318724,0.001204345,0.1162481,0,0.009908085,0.007722565,0.1868053,0.09236658,0.01919235,0.04185472,4.635229E-05,6.79658E-05,0.0006084247,0.00191077,0.0022362,1,0,-80.0993,"NAN",1,0,960,0.4027928,154.4458,10.38822,16.39748,0,0,32.06598,31.8077,1,1,24.36398,9.620528
"2022-07-13 07:04:19",101,23,128,100,309.7435,3.459725,96,29.9995,-3.999996,50.40681,38.9211,0.02443488,30.00103,29.99985,2.017627,2.48464,0.5005388,41.24248,54.93974,-35.00014,1460.383,8217,51.64345,9.121017,89.28687,104.5213,-39.00008,1448.38,8456,0.0984264,0.0635136,166.8499,141.2768,400.0008,400.0464,0.4106895,0.4690664,0.5404652,24.94239,11.76839,0,0.1625713,0.007986966,0,0.01188299,0.0002678355,0.0005865261,0.0007509328,1.18888E-05,0.001278446,0.001958722,0.0003221378,0.001714515,0.001650112,0.03041698,0.2336033,0.002241381,0.2253238,0,0.004137564,0.005657577,0.007234269,0.05387654,0.001038927,0.1024265,0,0.009033347,0.007608616,0.1774146,0.1203761,0.01878861,0.132804,4.540636E-05,0.0001377549,0.0006084052,0.00156732,0.002301021,1,0,-80.51696,"NAN",1,0,960,0.3868649,154.6191,10.3802,16.39858,0,0,32.07842,31.80389,1,1,24.36587,9.623075
"2022-07-13 07:04:39",102,26,132,100,995.2756,10.82269,96,30.00038,-3.999988,50.40677,38.92101,0.02443371,29.99761,30.00159,2.017598,2.478759,0.499503,41.18907,54.88647,-34.99464,1459.862,8217,40.15917,7.404384,69.58293,85.12462,-39.00017,1448.383,8456,0.1084512,0.06046709,165.5122,0.1246906,397.9035,399.8743,0.2,0.4827054,0.5406778,24.94281,11.76881,0,0.8178344,0.02018144,0,0.01150094,0.0002635621,0.0004447974,0.0006487709,1.128308E-05,0.00114807,0.002694083,0.0003177008,0.00167803,0.001581555,0.02990459,0.2232405,0.02017716,2.263346,0,0.01278207,0.004332024,0.02024018,0.05079685,0.0013055,0.1266651,0,0.00907775,0.009086122,0.07960411,0.009716976,0.07916233,0.4029223,0,0.0004268461,0.0005891459,0.001878788,0.002235194,1,0,-76.10101,"NAN",1,0,960,0.3904177,154.0287,10.3741,16.39823,0,0,32.08675,31.80746,1,1,24.37785,9.618672
"2022-07-13 07:04:59",103,2,128,100,291.9892,3.277687,96,29.99964,-4.000004,50.40752,38.92187,0.02443608,30.00326,30.00285,2.017657,2.485104,0.5012817,41.2399,54.99708,-35.0003,1460.482,8217,51.98484,9.176194,89.86185,105.0669,-39,1448.361,8456,0.0959299,0.05151792,161.4919,55.74498,400.0231,399.9269,0.3779707,0.4950775,0.5411745,24.94369,11.77074,0,1.119073,0.01364694,0,0.01008874,0.0002686772,0.0004090624,0.0005488204,1.314678E-05,0.0008470663,0.001533656,0.0003226059,0.002327209,0.002332852,0.04311758,0.3209801,0.001541094,0.1382828,0,0.02218569,0.005301831,0.03940961,0.07390194,0.001274034,0.108861,0,0.006991973,0.007235022,0.1231188,0.1085367,0.02523028,0.3111659,0.0001827481,0.0003598156,0.0005178088,0.002020449,0.00236206,1,0,-78.19667,"NAN",1,0,960,0.3988616,154.6841,10.37062,16.39857,0,0,32.08974,31.81052,1,1,24.39137,9.623678
"2022-07-13 07:05:19",104,10,128,100,448.920613891012,4.8830740549318,96,29.99927,-4.000021,50.40768,38.92207,0.02443576,30.00249,29.99918,2.017647,2.484644,0.5012594,41.23326,54.97577,-35.00008,1460.473,8217,49.1502,8.767796,85.00813,100.4687,-39.0001,1448.344,8456,0.09334175,0.0559973,168.213,58.80554,400.0332,400.0452,0.3790704,0.4775396,0.5404558,24.94545,11.77144,0,0.2860285,0.008709529,0,0.01294959,0.0002618304,0.0006284351,0.0008000191,1.270319E-05,0.001971767,0.0008608043,0.0003158723,0.001717429,0.001732038,0.02980805,0.250328,0.001762748,0.1681415,0,0.007211205,0.005552617,0.01060456,0.04969598,0.001268547,0.1113308,0,0.009337641,0.008094161,0.1091534,0.2478572,0.04180731,0.3286045,0.0002884011,0.0004427255,0.0006654251,0.001966104,0.002276775,1,0,-81.13699,"NAN",1,0,960,0.3975229,154.2944,10.36625,16.39869,0,0,32.09078,31.81417,1,1,24.3929,9.617317
