"TOA5","TGA Sampling System","CR3000","3722","CR3000.Std.28.02","CPU:TGAsampling_v1_2_LICOR_high_CO2__site_11_13_CalTank2.CR3","2183","SiteAvg"
"TIMESTAMP","RECORD","valve_number","diag_system_Avg","NumSamples","Conc12C_Avg","Conc13C_Avg","TGAStatus_Avg","TGAPressure_Avg","LaserTemp_Avg","DCCurrentA_Avg","DCCurrentB_Avg","TGAAnalog1_Avg","TGATemp1_Avg","TGATemp2_Avg","LaserCooler_Avg","RefDetSigA_Avg","RefDetSigB_Avg","RefDetTransA_Avg","RefDetTransB_Avg","RefDetTemp_Avg","RefDetCooler_Avg","RefDetGainOffset_Avg","SmpDetSigA_Avg","SmpDetSigB_Avg","SmpDetTransA_Avg","SmpDetTransB_Avg","SmpDetTemp_Avg","SmpDetCooler_Avg","SmpDetGainOffset_Avg","TGATemp1DutyCycle_Avg","TGATemp2DutyCycle_Avg","SampleFlow_Avg","ExcessFlow_Avg","SamplePress_Avg","BypassPress_Avg","SampleP_control_Avg","BypassP_control_Avg","TGAPress_control_Avg","panel_tmpr_Avg","batt_volt_Avg","buff_depth_Max","Conc12C_Std","Conc13C_Std","TGAStatus_Std","TGAPressure_Std","LaserTemp_Std","DCCurrentA_Std","DCCurrentB_Std","TGAAnalog1_Std","TGATemp1_Std","TGATemp2_Std","LaserCooler_Std","RefDetSigA_Std","RefDetSigB_Std","RefDetTransA_Std","RefDetTransB_Std","RefDetTemp_Std","RefDetCooler_Std","RefDetGainOffset_Std","SmpDetSigA_Std","SmpDetSigB_Std","SmpDetTransA_Std","SmpDetTransB_Std","SmpDetTemp_Std","SmpDetCooler_Std","SmpDetGainOffset_Std","TGATemp1DutyCycle_Std","TGATemp2DutyCycle_Std","SampleFlow_Std","ExcessFlow_Std","SamplePress_Std","BypassPress_Std","SampleP_control_Std","BypassP_control_Std","TGAPress_control_Std","panel_tmpr_Std","batt_volt_Std","Li64Match_Avg(1)","Li64Match_Avg(2)","Li64Tmpr_Avg(1)","Li64Tmpr_Avg(2)","Li64Heat_Avg(1)","Li64Heat_Avg(2)","_Mix_diag_system_Avg","_Mix_ExcessZeroFlow_Avg","_Mix_ExcessMixFlow_Avg","_Mix_CO2Press_Avg","_Mix_ZeroPress_Avg","_Mix_CO2P_control_Avg","_Mix_ZeroP_control_Avg","_Mix_MixTmpr1_Avg","_Mix_MixTmpr2_Avg","_Mix_MixHeat1_Avg","_Mix_MixHeat2_Avg","_Mix_panel_tmpr_Avg","_Mix_batt_volt_Avg"
"2022-07-12 06:15:23",8,13,128,100,398.187071183627,4.34391399473958,96,29.9999,-3.999994,50.41455,38.92991,0.02443567,30.00065,30.0014,2.017934,2.482585,0.5030427,41.19371,54.80304,-35.00026,1460.725,8217,50.10222,8.946557,86.56357,101.788,-38.99992,1448.767,8456,0.1344595,0.06089561,169.2619,53.84651,399.9681,400.0006,0.3839738,0.4775343,0.5310667,24.75353,11.77036,0,0.1943407,0.009342047,0,0.01101038,0.0002705595,0.0005130889,0.0008305822,1.191074E-05,0.001380512,0.001097939,0.0003247763,0.001680469,0.001720984,0.03274964,0.2718312,0.00330145,0.3366815,0,0.005479129,0.005421119,0.007820976,0.04370173,0.001142965,0.1069312,0,0.007620058,0.007891105,0.3235877,0.3303549,0.06201971,0.01995486,0.0002988529,2.291342E-05,0.0005656758,0.002804787,0.002259826,1,0,-78.67528,"NAN",1,0,960,0.4327022,158.3822,11.37946,16.54586,0,0,31.98733,31.71206,1,1,24.14449,9.625686
"2022-07-12 06:15:43",9,20,128,100,2.872811,0.1329218,96,29.99954,-3.999999,50.415,38.93056,0.02443437,29.99923,29.99734,2.017951,2.486108,0.5039042,41.25127,54.90835,-35.00001,1460.741,8217,57.84724,10.08093,99.81498,114.4232,-38.99998,1448.74,8456,0.1356854,0.06748284,166.8828,95.67255,399.9958,400.0938,0.4021235,0.4726926,0.5314758,24.75278,11.76983,0,0.5820804,0.009141462,0,0.01264284,0.0002858527,0.0003817066,0.0007935953,1.232774E-05,0.001505103,0.00124359,0.0003431415,0.001682639,0.001595813,0.03106613,0.2636269,0.003613907,0.3473933,0,0.01344,0.005846177,0.02183756,0.05655979,0.001325836,0.09783601,0,0.008376854,0.008182897,0.2003086,0.1109763,0.01701848,0.1514025,6.484065E-05,0.0002187044,0.0006486166,0.002415563,0.002078592,1,0,-78.91696,"NAN",1,0,960,0.4410315,158.2749,11.36915,16.5431,0,0,31.98751,31.71189,1,1,24.14771,9.624182
"2022-07-12 06:16:03",10,21,128,100,69.19014,0.8510174,96,29.99948,-3.999995,50.41498,38.93025,0.02443917,30.00411,29.99918,2.017968,2.486382,0.5036341,41.25821,54.87429,-35.00032,1460.718,8217,56.46289,9.877425,97.44517,112.1616,-39.00005,1448.737,8456,0.1221265,0.06538958,166.8375,105.345,399.9939,400.0188,0.4058564,0.4712466,0.5317101,24.75402,11.7685,0,0.1119307,0.005871613,0,0.01096802,0.0002678022,0.0004967608,0.0008836644,1.326631E-05,0.001991617,0.001412894,0.0003219589,0.001685359,0.001663898,0.03343534,0.2567652,0.004638889,0.4454776,0,0.005248535,0.005501187,0.006699545,0.05169112,0.001356201,0.09634437,0,0.008508497,0.007797021,0.1816488,0.1089537,0.02334435,0.05640499,6.488914E-05,7.034113E-05,0.0005614777,0.001937617,0.002212394,1,0,-77.54427,"NAN",1,0,960,0.4043775,158.2878,11.36081,16.54054,0,0,31.98733,31.71189,1,1,24.15357,9.628653
"2022-07-12 06:16:23",11,23,128,100,316.3157,3.525756,96,30.00017,-3.999999,50.41451,38.92989,0.02443582,29.99642,29.99857,2.017946,2.486136,0.5039207,41.25835,54.9693,-34.99983,1460.759,8217,51.57949,9.1564,89.09129,104.126,-39.00005,1448.736,8456,0.1351489,0.06809268,166.8261,140.8494,399.9972,400.0343,0.4163468,0.4683568,0.531976,24.75519,11.76732,0,0.2427724,0.01027217,0,0.01224713,0.0002718344,0.0004814827,0.0008308688,1.343206E-05,0.001597116,0.002391377,0.0003263153,0.001968342,0.001530663,0.0361232,0.2446301,0.003442726,0.3487937,0,0.006120163,0.00487504,0.008951327,0.0520861,0.001017468,0.100509,0,0.008230265,0.008338979,0.1950655,0.1521545,0.02217711,0.1275887,5.632246E-05,0.0001471483,0.0006308503,0.001796608,0.002194812,1,0,-78.02341,"NAN",1,0,960,0.4033512,157.9767,11.35418,16.53755,0,0,31.98733,31.7114,1,1,24.15921,9.625199
"2022-07-12 06:16:43",12,26,132,100,1033.767,11.23514,96,30.00024,-3.999986,50.41465,38.93,0.0244412,30.00126,30.00184,2.01794,2.483961,0.5035613,41.21916,54.90793,-35.00021,1460.722,8217,39.6541,7.364199,68.64937,84.0197,-39,1448.739,8456,0.1248548,0.06302185,164.1566,0.1215554,395.8832,399.8669,0.2,0.483092,0.5320425,24.75613,11.76777,0,1.110625,0.03154099,0,0.01123492,0.0002783738,0.0004846944,0.0009540524,1.429248E-05,0.0008390109,0.0007652378,0.0003345204,0.001923693,0.001772355,0.03642994,0.273398,0.003398072,0.3317255,0,0.01464069,0.00390087,0.02642729,0.05337966,0.001273272,0.1144234,0,0.007767438,0.00718185,0.09042829,0.01002062,0.08311329,0.4666057,0,0.0005065305,0.0005790779,0.001861955,0.002287217,1,0,-79.53344,"NAN",1,0,960,0.40262,157.5718,11.34633,16.53554,0,0,31.98733,31.71075,1,1,24.16021,9.625827
"2022-07-12 06:17:03",13,2,128,100,296.0724,3.320938,96,29.99981,-3.999996,50.41568,38.93105,0.02443946,30.00575,29.9967,2.017961,2.488106,0.5038893,41.27504,54.7792,-34.99979,1460.779,8217,51.97629,9.220325,89.75513,104.7332,-39.00001,1448.732,8456,0.1101105,0.07264575,161.7565,54.18037,400.0215,399.9313,0.3832745,0.4949424,0.5325497,24.75712,11.76981,0,1.049116,0.01354865,0,0.01116647,0.0002823934,0.0003830028,0.0009380843,1.421559E-05,0.002439714,0.002625866,0.0003394284,0.001795705,0.001659832,0.03160508,0.2193763,0.003623598,0.3428826,0,0.02088054,0.006119769,0.0359223,0.05785868,0.001264253,0.1129279,0,0.01048887,0.009174335,0.1454251,0.1001415,0.02404767,0.317481,0.0001839598,0.0003768646,0.0005736758,0.002279413,0.002249249,1,0,-76.22608,"NAN",1,0,960,0.3882343,157.7103,11.33642,16.53388,0,0,31.98733,31.70806,1,1,24.16021,9.624256
"2022-07-12 06:17:23",14,10,128,100,392.383395758836,4.35316303277634,96,29.99913,-4,50.41542,38.93097,0.02443317,30.00225,29.99597,2.017936,2.488685,0.5045514,41.28522,54.94749,-35.00025,1460.736,8217,50.11427,8.953534,86.57597,101.7879,-38.99989,1448.738,8456,0.1082312,0.08048455,169.6384,56.22123,400.031,400.0373,0.3837639,0.4774382,0.5320913,24.75883,11.76984,0,0.2565193,0.01080776,0,0.01113152,0.0003136945,0.0005395935,0.0008771696,1.269368E-05,0.002775488,0.0006913272,0.0003763983,0.00188926,0.001755175,0.03525311,0.2847708,0.003350382,0.3317949,0,0.00520712,0.005164874,0.008714658,0.04763611,0.001230338,0.1086144,0,0.01000798,0.006792125,0.1091083,0.273309,0.0482336,0.3466665,0.0002656587,0.0004913727,0.0005777138,0.002476126,0.002214766,1,0,-81.21957,"NAN",1,0,960,0.4003424,157.8514,11.32573,16.53247,0,0,31.98733,31.70468,1,1,24.16021,9.628683
"2022-07-12 06:17:43",15,11,128,100,398.504419291961,4.37821034186113,96,29.99911,-3.999991,50.41548,38.93092,0.02443617,29.99114,30.00348,2.017948,2.489501,0.5046396,41.30305,54.94754,-34.9999,1460.733,8217,50.11288,8.953701,86.57169,101.7719,-39.00006,1448.709,8456,0.1388386,0.06751964,169.6477,53.92006,399.9871,399.996,0.382481,0.4771727,0.5324407,24.75982,11.76975,0,0.1838815,0.01195195,0,0.01107233,0.0002432528,0.0004713825,0.0007535724,1.546E-05,0.003722332,0.002032912,0.0002922411,0.001900185,0.002178515,0.03705956,0.3579057,0.003699854,0.3707153,0,0.004164346,0.004370021,0.007918335,0.05175868,0.00126542,0.1006671,0,0.01310279,0.008289997,0.09988336,0.1582148,0.0480964,0.02572938,0.0001581748,2.613187E-05,0.0005657628,0.002018032,0.002175658,1,0,-78.98074,"NAN",1,0,960,0.4201527,157.9375,11.31504,16.53153,0,0,31.98733,31.7003,1,1,24.16021,9.628587
"2022-07-12 06:18:03",16,12,128,100,399.714098127441,4.347119663039,96,29.99921,-3.999994,50.41587,38.93131,0.02443892,30.00285,30.00214,2.017967,2.49063,0.5049768,41.32085,54.97711,-35.00023,1460.69,8217,50.11172,8.954925,86.56631,101.7574,-39.00007,1448.698,8456,0.1194088,0.06624012,169.2817,52.47044,399.9641,399.9995,0.3815554,0.4773301,0.5325577,24.76073,11.77001,0,0.203098,0.01067643,0,0.01359339,0.0002762556,0.0005446495,0.000816617,1.613272E-05,0.0008231332,0.001910022,0.0003318594,0.001870839,0.001695373,0.03444622,0.2733026,0.003668284,0.3749149,0,0.004391172,0.004730508,0.007686894,0.05251637,0.001279605,0.1295677,0,0.00862109,0.008563417,0.1218862,0.3692378,0.06293523,0.02396801,0.000321257,2.763651E-05,0.0006954812,0.002049419,0.002269661,1,0,-76.42483,"NAN",1,0,960,0.3862387,157.5812,11.30106,16.52991,0,0,31.98716,31.69412,1,1,24.16021,9.627035
"2022-07-12 06:18:23",17,13,128,100,400.41288771487,4.35831396330027,96,30.00007,-4.00001,50.41579,38.93139,0.02443544,30.00464,29.99769,2.017941,2.491438,0.5051295,41.3303,54.97377,-35.00014,1460.712,8217,50.1092,8.955117,86.56329,101.7551,-39.00005,1448.699,8456,0.1091514,0.07415466,169.2939,54.40988,399.9721,400.2054,0.3826861,0.4774343,0.5327564,24.7616,11.76983,0,0.197817,0.01066308,0,0.01312657,0.0003111418,0.0005086936,0.0008800516,1.406598E-05,0.002245943,0.0009412481,0.0003744315,0.001776342,0.001894787,0.03506566,0.3111001,0.00352255,0.338077,0,0.004184183,0.004874175,0.006932592,0.05421768,0.001268049,0.1009646,0,0.01151245,0.008618195,0.3798714,0.2859021,0.06465369,0.2839951,0.0002534474,0.0008390392,0.0006731719,0.002012937,0.002168967,1,0,-80.82937,"NAN",1,0,960,0.3989006,157.7492,11.28644,16.52911,0,0,31.98654,31.69012,1,1,24.16021,9.629402
"2022-07-12 06:18:43",18,20,128,100,2.688595,0.1315475,96,29.99868,-4.000003,50.41439,38.92941,0.02444053,29.99925,29.9998,2.017893,2.492381,0.5045595,41.35387,54.98919,-34.99992,1460.726,8217,57.85113,10.07667,99.82257,114.4684,-39.00006,1448.688,8456,0.1190875,0.0735644,166.8593,95.69211,400.0006,400.1007,0.400704,0.4741056,0.533003,24.76302,11.7696,0,0.5941689,0.008496515,0,0.01350554,0.0003242287,0.0004068954,0.0007488439,1.496806E-05,0.0040191,0.001680664,0.0003889796,0.001643735,0.001853664,0.0311196,0.2865711,0.00359993,0.3563762,0,0.0114166,0.004686913,0.02280352,0.05968684,0.001254438,0.1097779,0,0.01211021,0.008411613,0.2007347,0.1226141,0.02066049,0.1415962,4.595122E-05,0.0002297959,0.0006963025,0.001814252,0.002143992,1,0,-77.72328,"NAN",1,0,960,0.4053447,157.6672,11.27333,16.52686,0,0,31.98594,31.68584,1,1,24.16021,9.628736
"2022-07-12 06:19:03",19,21,128,100,70.23125,0.8644163,96,29.99995,-3.999994,50.41478,38.92998,0.02443662,29.99651,29.99978,2.017903,2.492944,0.5046604,41.3656,55.02306,-35.00006,1460.69,8217,56.44367,9.871732,97.41647,112.1593,-39.00011,1448.671,8456,0.1336368,0.07084562,166.8231,105.4064,400.0004,400.1671,0.4044936,0.4729858,0.5331871,24.76433,11.76879,0,0.1162347,0.005258888,0,0.01300042,0.0002385616,0.0003754539,0.0007033843,1.494667E-05,0.001808459,0.001548136,0.0002862947,0.001830928,0.001774828,0.03491476,0.2812923,0.003853203,0.3744447,0,0.003958582,0.00450077,0.007613396,0.05061902,0.001242944,0.1200865,0,0.01019886,0.007674553,0.1781914,0.1072469,0.02060858,0.2381113,5.242018E-05,0.000600212,0.0006685138,0.002287245,0.002368013,1,0,-78.14772,"NAN",1,0,960,0.4146543,157.7504,11.26007,16.524,0,0,31.98335,31.68141,1,1,24.16021,9.628182
"2022-07-12 06:19:23",20,23,128,100,319.5244,3.564351,96,29.99981,-3.999991,50.41539,38.93084,0.02443387,30.00459,30.00228,2.017925,2.492448,0.505115,41.35202,55.03026,-34.99996,1460.692,8217,51.53984,9.153323,89.01865,104.0482,-38.99994,1448.693,8456,0.1182376,0.0627829,166.8677,140.987,399.9993,400.0839,0.4151084,0.4703934,0.5334133,24.76541,11.76761,0,0.1858485,0.008678809,0,0.01103425,0.0002712335,0.0004971743,0.000716206,1.287183E-05,0.001653905,0.001211339,0.000325731,0.001973015,0.001868833,0.03468759,0.2908863,0.003553894,0.3429453,0,0.004650763,0.004731203,0.007618722,0.04994176,0.001248176,0.1068518,0,0.007918828,0.009243764,0.2074001,0.1275905,0.02270001,0.1138258,5.052937E-05,0.0002023848,0.0005654005,0.002279432,0.002269436,1,0,-81.46117,"NAN",1,0,960,0.3861496,157.3664,11.24378,16.52176,0,0,31.97658,31.67958,1,1,24.16021,9.626634
"2022-07-12 06:19:43",21,26,132,100,1037.24,11.2691,96,30.00056,-3.999989,50.41597,38.93139,0.02443544,29.99821,30.00336,2.017925,2.490528,0.5046268,41.31768,54.9342,-35.00009,1460.702,8217,39.65171,7.367594,68.63847,83.988,-38.99994,1448.704,8456,0.1282775,0.05853702,164.3189,0.1270963,396.0346,399.8966,0.2,0.4826383,0.5339795,24.76622,11.76807,0,0.9383496,0.03382872,0,0.009551694,0.0002870384,0.0004057605,0.0007789031,1.336676E-05,0.001816946,0.00190054,0.0003449689,0.001851912,0.001908025,0.03539387,0.2909698,0.003261199,0.3051096,0,0.01154783,0.004092095,0.02033825,0.05010021,0.001291869,0.1215574,0,0.008834517,0.007996492,0.08204328,0.007898572,0.08447314,0.3868363,0,0.0004341204,0.0004910013,0.002402436,0.002232817,1,0,-77.62688,"NAN",1,0,960,0.4060119,157.3685,11.22863,16.52003,0,0,31.97187,31.67914,1,1,24.1605,9.630152
